LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
255000,642600,False,38.49756912,-122.7462749,396.0,1042.0,41.0,300,646.0,355.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
177485,559108,True,38.49718791,-122.7471263,414.0,651.0,25.0,300,237.0,389.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
63718,221493,True,38.49696013,-122.7473433,506.0,885.0,118.0,300,379.0,388.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Custom,278715.0
142650,292817,True,38.49658663,-122.7470891,-1.0,-1.0,59.0,302,244.0,-1.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
257553,328146,True,38.49655266,-122.7467469,-1.0,-1.0,205.0,302,273.0,-1.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
73579,202372,True,38.49697963,-122.7462719,359.0,597.0,99.0,300,238.0,260.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
334941,460674,True,38.49714812,-122.7460205,-1.0,-1.0,57.0,300,175.0,-1.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
349362,524558,False,38.49733919,-122.7457244,412.0,678.0,83.0,300,266.0,329.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
20387,96365,True,38.49755678,-122.7453524,592.0,867.0,55.0,302,275.0,537.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
302302,453456,False,38.49726124,-122.7446667,256.0,437.0,32.0,305,181.0,224.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
130340,447453,True,38.49726353,-122.7449702,-1.0,-1.0,114.0,303,279.0,-1.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
243615,334106,True,38.49726391,-122.7452706,665.0,1001.0,315.0,302,336.0,350.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
271805,544361,True,38.49710059,-122.7455689,239.0,430.0,48.0,301,191.0,191.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
144828,337881,True,38.49610258,-122.7466004,205.0,359.0,14.0,295,154.0,191.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
136132,196647,True,38.49586236,-122.7462832,-1.0,-1.0,32.0,291,142.0,-1.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
181087,276788,True,38.49596362,-122.7459663,523.0,727.0,125.0,292,204.0,398.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
179903,191028,False,38.4961897,-122.7457241,1049.0,1339.0,234.0,298,290.0,815.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
20795,102091,True,38.49669456,-122.7453773,462.0,853.0,283.0,301,391.0,179.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
321935,524125,False,38.49675931,-122.7440068,491.0,679.0,58.0,308,188.0,433.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
141090,293897,True,38.49604809,-122.7438618,380.0,506.0,107.0,300,126.0,273.0,1,1.1582019848219498,1940,Post1940,RES1,2,True,1275,Average,163215.9375
62454,234133,False,38.49582546,-122.7436284,440.0,647.0,76.0,300,207.0,364.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Custom,278715.0
289494,608034,False,38.49728968,-122.7437266,418.0,811.0,168.0,309,393.0,250.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
270511,405713,True,38.49700865,-122.7435589,541.0,758.0,-1.0,309,217.0,-1.0,1,1.1582019848219498,1940,Post1940,RES1,2,True,1275,Custom,218885.625
272316,429087,True,38.49670553,-122.7434708,589.0,848.0,128.0,309,259.0,461.0,1,1.1582019848219498,1950,Post1940,RES1,1,True,1275,Average,159196.5
248758,400480,False,38.49635831,-122.7434724,505.0,693.0,64.0,310,188.0,441.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
153000,255000,True,38.49863664,-122.7495271,587.0,1031.0,280.0,294,444.0,307.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
110373,191698,True,38.50044254,-122.7484145,624.0,861.0,127.0,305,237.0,497.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
208812,515248,True,38.50035279,-122.7481372,311.0,856.0,91.0,305,545.0,220.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
285570,546875,False,38.50027738,-122.7479018,627.0,861.0,138.0,305,234.0,489.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
296725,444868,False,38.50020123,-122.7476658,635.0,868.0,139.0,305,233.0,496.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
180968,613528,True,38.50004771,-122.7471819,566.0,799.0,53.0,305,233.0,513.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
408000,612000,False,38.49964664,-122.7474123,391.0,776.0,139.0,305,385.0,252.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
110373,419524,False,38.49977781,-122.7478373,658.0,890.0,146.0,305,232.0,512.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Custom,278715.0
179903,347152,True,38.49996647,-122.7484235,648.0,881.0,145.0,305,233.0,503.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
262744,394120,False,38.50004576,-122.748622,648.0,881.0,145.0,305,233.0,503.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
32332,78537,True,38.4993895,-122.7475206,286.0,1178.0,123.0,305,892.0,163.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Custom,278715.0
110373,173859,True,38.49952042,-122.7479725,671.0,905.0,160.0,305,234.0,511.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
224400,676260,False,38.49958353,-122.7481679,420.0,1018.0,110.0,305,598.0,310.0,1,1.1582019848219498,1940,Post1940,RES1,1,True,1275,Average,159196.5
289926,434324,True,38.49965076,-122.7483803,672.0,905.0,166.0,305,233.0,506.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
126759,325965,False,38.49974188,-122.7486203,516.0,1163.0,80.0,305,647.0,436.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
110373,241833,True,38.49997806,-122.7488469,675.0,912.0,156.0,305,237.0,519.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
255000,586500,False,38.499674,-122.7493084,678.0,912.0,152.0,297,234.0,526.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Custom,271167.0
144360,101855,True,38.49941055,-122.7492123,-1.0,-1.0,331.0,298,288.0,-1.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
108209,241696,True,38.49912133,-122.7487131,743.0,975.0,15.0,305,232.0,728.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Custom,271167.0
281107,509264,False,38.49904604,-122.7484826,1392.0,1654.0,41.0,305,262.0,1351.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
166638,397338,True,38.49892723,-122.7482463,672.0,905.0,161.0,303,233.0,511.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
132616,256823,True,38.49890168,-122.7476408,628.0,1079.0,217.0,303,451.0,411.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
243615,475407,True,38.49879384,-122.7474066,693.0,1158.0,60.0,303,465.0,633.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
110373,233646,True,38.49830136,-122.7473206,687.0,920.0,166.0,300,233.0,521.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
110373,192355,True,38.49760956,-122.7477571,699.0,933.0,160.0,300,234.0,539.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
186415,348563,True,38.49807039,-122.746731,339.0,625.0,64.0,300,286.0,275.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Custom,278715.0
150458,332285,True,38.49821771,-122.7464511,392.0,590.0,19.0,300,198.0,373.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
142650,220316,True,38.49864907,-122.7465982,686.0,920.0,168.0,303,234.0,518.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Custom,271167.0
278252,695632,False,38.49904522,-122.7464433,423.0,769.0,129.0,305,346.0,294.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
110373,195471,False,38.49930064,-122.7463432,662.0,899.0,142.0,305,237.0,520.0,1,1.1582019848219498,1940,Post1940,RES1,2,True,1275,Average,163215.9375
147945,316022,True,38.49957439,-122.7463515,581.0,965.0,157.0,305,384.0,424.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Custom,271167.0
120361,254190,True,38.49945191,-122.7458165,335.0,572.0,-1.0,305,237.0,401.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
275400,641580,True,38.49925308,-122.7459686,295.0,1094.0,157.0,305,799.0,138.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
306220,459331,False,38.49901182,-122.7460628,311.0,548.0,-1.0,305,237.0,377.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
135411,263307,False,38.49855212,-122.7461162,416.0,608.0,112.0,303,192.0,304.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
127888,260300,True,38.49892557,-122.7455293,312.0,545.0,-1.0,305,233.0,374.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
114933,223691,True,38.49928197,-122.7451841,304.0,541.0,43.0,307,237.0,261.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Custom,271167.0
232078,477022,False,38.50319104,-122.7469562,842.0,1053.0,55.0,265,211.0,787.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
150458,299424,True,38.50322008,-122.7466732,814.0,1156.0,183.0,263,342.0,631.0,1,1.1582019848219498,1940,Post1940,RES1,3,False,1700,Average,217498.0
155390,101005,True,38.50301608,-122.7458729,419.0,653.0,-1.0,272,234.0,482.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
291649,618340,False,38.50256588,-122.7478224,463.0,659.0,125.0,278,196.0,338.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Custom,278715.0
294855,1102706,False,38.50138123,-122.7484654,400.0,920.0,52.0,292,520.0,348.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Custom,271167.0
156188,390488,True,38.50062229,-122.7480673,601.0,835.0,-1.0,305,234.0,664.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
224400,821100,True,38.50054931,-122.7478401,621.0,854.0,131.0,305,233.0,490.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
126248,265745,True,38.50047715,-122.7476147,599.0,833.0,130.0,305,234.0,469.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
108209,310994,True,38.50040293,-122.7473916,596.0,828.0,118.0,305,232.0,478.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
289738,592366,True,38.50034481,-122.7471596,353.0,569.0,28.0,305,216.0,325.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
108209,224017,True,38.5003248,-122.7469338,792.0,1093.0,247.0,305,301.0,545.0,1,1.1582019848219498,1950,Post1940,RES1,3,False,1700,Average,217498.0
108209,271322,True,38.50074435,-122.7467354,488.0,720.0,127.0,305,232.0,361.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
255000,815490,True,38.50075623,-122.7470139,603.0,835.0,132.0,305,232.0,471.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
213326,611125,False,38.50079426,-122.7472767,150.0,934.0,27.0,305,784.0,123.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
108209,300092,True,38.50087518,-122.7475185,602.0,835.0,131.0,303,233.0,471.0,1,1.1582019848219498,1940,Post1940,RES1,1,True,1275,Average,159196.5
111819,192994,False,38.5010432,-122.7480452,632.0,869.0,-1.0,300,237.0,698.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
106090,270491,True,38.5012992,-122.7479304,-1.0,-1.0,30.0,294,344.0,-1.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
247544,501289,True,38.50121919,-122.7476718,467.0,700.0,95.0,296,233.0,372.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
168814,291598,True,38.50105126,-122.7471392,463.0,744.0,111.0,300,281.0,352.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
141459,323087,True,38.50117283,-122.7469292,467.0,699.0,97.0,298,232.0,370.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
132949,265912,True,38.50113567,-122.746646,364.0,591.0,48.0,299,227.0,316.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
206779,561464,True,38.50154316,-122.7462866,-1.0,-1.0,251.0,290,311.0,-1.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
243615,619408,True,38.50148135,-122.7465598,567.0,799.0,120.0,291,232.0,447.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
212354,394378,False,38.50165645,-122.7470603,-1.0,-1.0,116.0,288,255.0,-1.0,1,1.1582019848219498,1950,Post1940,RES1,1,True,1275,Custom,220476.1875
182450,377071,False,38.50163619,-122.747407,462.0,699.0,94.0,289,237.0,368.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Custom,271167.0
152040,463619,True,38.5016525,-122.7477301,461.0,693.0,99.0,287,232.0,362.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
108209,181585,False,38.50204319,-122.7475242,452.0,686.0,98.0,285,234.0,354.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
206537,309511,False,38.50194114,-122.7472408,479.0,713.0,-1.0,287,234.0,542.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
255000,601800,True,38.50192386,-122.7469819,295.0,988.0,77.0,287,693.0,218.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
257641,772925,False,38.50190304,-122.7467575,490.0,722.0,105.0,287,232.0,385.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
108209,68717,True,38.50183095,-122.7462864,-1.0,-1.0,214.0,287,358.0,-1.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Custom,278715.0
141640,333289,True,38.50175195,-122.7460726,694.0,890.0,37.0,287,196.0,657.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
130192,411834,False,38.50218481,-122.745966,550.0,784.0,109.0,284,234.0,441.0,1,1.1582019848219498,1950,Post1940,RES1,3,False,1700,Average,217498.0
285396,438401,False,38.50225165,-122.7461827,405.0,735.0,43.0,284,330.0,362.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
270193,405292,False,38.50230335,-122.746416,495.0,729.0,109.0,283,234.0,386.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
108209,260854,False,38.50235444,-122.7468752,399.0,735.0,55.0,283,336.0,344.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
278488,501286,True,38.50236081,-122.7471081,459.0,633.0,32.0,283,174.0,427.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
302099,484682,False,38.50241062,-122.7473641,310.0,533.0,51.0,282,223.0,259.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
295531,788508,True,38.50268241,-122.7466876,447.0,679.0,98.0,279,232.0,349.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
173361,320630,True,38.5026506,-122.7464676,439.0,673.0,83.0,279,234.0,356.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Custom,278715.0
271458,410078,False,38.50259808,-122.7462379,439.0,673.0,83.0,278,234.0,356.0,1,1.1582019848219498,1960,Post1940,RES1,2,True,1275,Average,163215.9375
182450,504790,True,38.50252338,-122.7460102,480.0,714.0,89.0,282,234.0,391.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
408104,612156,False,38.50244855,-122.7457819,412.0,797.0,118.0,283,385.0,294.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
266888,386784,True,38.50319132,-122.7464,443.0,835.0,132.0,265,392.0,311.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
350041,525588,True,38.50203355,-122.7486511,-1.0,-1.0,85.0,285,553.0,-1.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
144360,307053,True,38.50188844,-122.7482651,590.0,835.0,161.0,286,245.0,429.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
254816,384476,True,38.50001289,-122.7465283,634.0,871.0,142.0,305,237.0,492.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
141090,217914,True,38.50017443,-122.7461787,589.0,826.0,115.0,305,237.0,474.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
262703,394336,False,38.50028902,-122.746458,427.0,1024.0,102.0,305,597.0,325.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Custom,271167.0
460000,690000,True,38.50070569,-122.7464465,487.0,727.0,110.0,305,240.0,377.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
213511,320269,True,38.50062225,-122.7461634,570.0,804.0,118.0,305,234.0,452.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
290033,435052,False,38.50054101,-122.745857,554.0,791.0,113.0,305,237.0,441.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
217187,326081,True,38.50078848,-122.7456559,357.0,584.0,46.0,305,227.0,311.0,1,1.1582019848219498,1960,Post1940,RES1,2,False,1700,Average,208675.0
108209,278626,True,38.50087982,-122.7458907,566.0,799.0,117.0,303,233.0,449.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
130340,433056,True,38.5009448,-122.7461259,307.0,534.0,26.0,302,227.0,281.0,1,1.1582019848219498,1940,Post1940,RES1,2,True,1275,Average,163215.9375
16158,68137,True,38.50132966,-122.7457784,281.0,506.0,19.0,295,225.0,262.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
257641,656987,True,38.50122436,-122.7455018,499.0,736.0,112.0,299,237.0,387.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
108209,267933,True,38.50152943,-122.7455882,518.0,745.0,70.0,292,227.0,448.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
120363,361219,True,38.50166947,-122.7458501,490.0,723.0,109.0,288,233.0,381.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
255000,642498,False,38.5021103,-122.7457518,501.0,777.0,126.0,285,276.0,375.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
512237,434332,True,38.5020211,-122.7455324,257.0,1273.0,5.0,288,1016.0,252.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
280500,781320,False,38.5017483,-122.7451605,337.0,1094.0,131.0,289,757.0,206.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
153694,350526,False,38.50157576,-122.7450139,860.0,1518.0,73.0,292,658.0,787.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
108209,205755,True,38.50117389,-122.7449146,194.0,363.0,-1.0,301,169.0,195.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
182016,461121,False,38.50097933,-122.7449788,310.0,465.0,42.0,304,155.0,268.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
150301,379975,True,38.50079315,-122.7450788,554.0,786.0,118.0,308,232.0,436.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
62752,122917,True,38.50060691,-122.7451971,296.0,1276.0,93.0,307,980.0,203.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
238838,368499,True,38.50040023,-122.7453256,527.0,764.0,115.0,307,237.0,412.0,1,1.1582019848219498,1950,Post1940,RES1,1,True,1275,Average,159196.5
314968,472454,True,38.50002813,-122.7455973,595.0,946.0,127.0,306,351.0,468.0,1,1.1582019848219498,1960,Post1940,RES1,2,True,1275,Average,163215.9375
123775,379830,False,38.49962014,-122.7456139,572.0,819.0,63.0,306,247.0,509.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Custom,271167.0
289494,534103,False,38.49995546,-122.7452435,363.0,601.0,-1.0,307,238.0,430.0,1,1.1582019848219498,1950,Post1940,RES1,2,True,1275,Average,163215.9375
188086,314602,True,38.5003217,-122.7449683,335.0,572.0,45.0,308,237.0,290.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Custom,271167.0
306000,679320,True,38.50052578,-122.744837,471.0,1115.0,139.0,309,644.0,332.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
106090,208658,True,38.50090101,-122.7446241,345.0,582.0,43.0,307,237.0,302.0,1,1.1582019848219498,1940,Post1940,RES1,1,False,1700,Average,198322.0
165701,354488,False,38.5011071,-122.7445142,354.0,588.0,-1.0,303,234.0,417.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
106090,214851,True,38.50131205,-122.7444758,363.0,597.0,55.0,299,234.0,308.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
156188,666806,False,38.50149293,-122.7444923,399.0,631.0,57.0,295,232.0,342.0,1,1.1582019848219498,1950,Post1940,RES1,2,False,1700,Average,208675.0
182016,449234,False,38.50166268,-122.7445565,408.0,640.0,57.0,292,232.0,351.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
132949,422950,True,38.50180411,-122.7446701,418.0,650.0,57.0,291,232.0,361.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
220470,330713,True,38.50218028,-122.7451652,630.0,1115.0,292.0,286,485.0,338.0,1,1.1582019848219498,1940,Post1940,RES1,2,False,1700,Average,208675.0
108209,268751,True,38.50228203,-122.7453633,426.0,660.0,83.0,285,234.0,343.0,1,1.1582019848219498,1950,Post1940,RES1,1,False,1700,Average,198322.0
295531,567655,True,38.50237059,-122.7455674,426.0,660.0,83.0,283,234.0,343.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
126248,276866,True,38.50282645,-122.7453342,397.0,631.0,76.0,277,234.0,321.0,1,1.1582019848219498,1960,Post1940,RES1,1,False,1700,Average,198322.0
294329,597729,False,38.50272205,-122.7450681,357.0,878.0,55.0,280,521.0,302.0,1,1.1582019848219498,1950,Post1940,RES1,1,True,1275,Average,159196.5
