LandValue,ImprovementValue,HOEX,Latitude,Longitude,TimetoApply,RepairTime,TimetoFinal,ConstructionDelay,RepairTime.1,Neighbours
185659.0,453373.0,True,39.794111,-121.575241,585,438.0,1023.0,-1.0,-1.0,66
86633.0,156979.0,False,39.743627,-121.599046,586,247.0,833.0,-1.0,-1.0,99
102000.0,158100.0,False,39.770829,-121.607405,586,169.0,755.0,-1.0,-1.0,121
57164.0,105517.0,True,39.748966,-121.592431,587,488.0,1075.0,-1.0,-1.0,155
128820.0,176000.0,False,39.731624,-121.564755,587,-1.0,-1.0,-1.0,-1.0,28
94818.0,315000.0,False,39.730449,-121.651693,587,629.0,1216.0,-1.0,-1.0,55
71914.0,126627.0,True,39.786373,-121.573787,588,467.0,1055.0,-1.0,-1.0,82
72506.0,149959.0,False,39.777845,-121.607298,589,404.0,993.0,-1.0,-1.0,117
36069.0,245000.0,False,39.757493,-121.641003,589,593.0,1182.0,-1.0,-1.0,66
36069.0,245000.0,False,39.75273,-121.59886,589,-1.0,-1.0,-1.0,-1.0,122
103387.0,62818.0,True,39.746544,-121.594963,592,269.0,861.0,-1.0,-1.0,135
25764.0,116000.0,False,39.76782,-121.627122,593,647.0,1240.0,-1.0,-1.0,136
117300.0,163200.0,False,39.777924,-121.612942,593,199.0,792.0,-1.0,-1.0,98
164046.0,78370.0,False,39.732395,-121.638355,594,625.0,1219.0,-1.0,-1.0,61
29886.0,145309.0,True,39.747203,-121.593358,594,168.0,762.0,-1.0,-1.0,142
94818.0,173326.0,True,39.745543,-121.653873,594,342.0,936.0,-1.0,-1.0,16
63887.0,180335.0,True,39.733015,-121.635126,594,562.0,1156.0,-1.0,-1.0,61
43329.0,79681.0,True,39.781203,-121.576564,595,342.0,937.0,-1.0,-1.0,99
112200.0,236640.0,True,39.745946,-121.571867,595,293.0,888.0,-1.0,-1.0,56
19394.0,265000.0,False,39.798314,-121.576888,596,689.0,1285.0,-1.0,-1.0,52
80414.0,86795.0,True,39.76521,-121.630202,596,166.0,762.0,-1.0,-1.0,143
15845.0,93679.0,False,39.769019,-121.632797,596,185.0,781.0,-1.0,-1.0,116
126243.0,59337.0,True,39.780888,-121.599493,596,300.0,896.0,-1.0,-1.0,106
49686.0,73936.0,True,39.771661,-121.585334,596,195.0,791.0,-1.0,-1.0,127
78469.0,86319.0,False,39.77102,-121.614115,599,168.0,767.0,-1.0,-1.0,116
27824.0,96000.0,False,39.741435,-121.570221,599,-1.0,-1.0,-1.0,-1.0,78
28855.0,169000.0,False,39.767868,-121.633303,599,-1.0,-1.0,-1.0,-1.0,119
123769.0,521957.0,True,39.738739,-121.62307,600,381.0,981.0,-1.0,-1.0,54
22686.0,158748.0,False,39.767325,-121.582467,600,296.0,896.0,-1.0,-1.0,121
122400.0,346800.0,False,39.739483,-121.575529,600,227.0,827.0,-1.0,-1.0,97
127500.0,362100.0,False,39.780168,-121.576572,600,267.0,867.0,-1.0,-1.0,102
32541.0,53596.0,False,39.785573,-121.599493,601,212.0,813.0,-1.0,-1.0,72
24732.0,240000.0,False,39.769878,-121.600861,601,509.0,1110.0,-1.0,-1.0,116
34523.0,230000.0,False,39.775545,-121.616459,601,-1.0,-1.0,-1.0,-1.0,106
36781.0,9198.0,True,39.744471,-121.640129,601,140.0,741.0,-1.0,-1.0,96
46949.0,33309.0,True,39.751205,-121.60031,602,173.0,775.0,-1.0,-1.0,110
34007.0,113727.0,False,39.775854,-121.617463,602,106.0,708.0,-1.0,-1.0,106
59080.0,154524.0,False,39.772903,-121.59163,602,453.0,1055.0,-1.0,-1.0,128
72506.0,107538.0,True,39.778573,-121.611231,602,309.0,911.0,-1.0,-1.0,106
47339.0,71879.0,False,39.752922,-121.589339,606,183.0,789.0,-1.0,-1.0,145
66638.0,117352.0,True,39.768027,-121.617412,607,358.0,965.0,-1.0,-1.0,104
110000.0,349000.0,False,39.767648,-121.585721,608,316.0,924.0,-1.0,-1.0,142
70986.0,80029.0,False,39.768948,-121.617609,610,138.0,748.0,-1.0,-1.0,104
35700.0,135800.0,False,39.760689,-121.636034,610,696.0,1306.0,-1.0,-1.0,90
10157.0,89840.0,True,39.741395,-121.569581,610,300.0,910.0,-1.0,-1.0,77
28339.0,146880.0,False,39.743332,-121.574646,610,258.0,868.0,-1.0,-1.0,83
63912.0,125000.0,False,39.751752,-121.599758,614,478.0,1092.0,-1.0,-1.0,112
233556.0,176751.0,True,39.743691,-121.597319,614,266.0,880.0,-1.0,-1.0,102
30000.0,28212.0,True,39.757179,-121.629009,614,-1.0,-1.0,-1.0,-1.0,81
16488.0,163200.0,False,39.776287,-121.599825,615,126.0,741.0,-1.0,-1.0,137
72506.0,75346.0,False,39.74234,-121.593552,615,148.0,763.0,-1.0,-1.0,104
90599.0,207529.0,True,39.787968,-121.600039,616,510.0,1126.0,-1.0,-1.0,52
47060.0,50690.0,True,39.785222,-121.580226,616,193.0,809.0,-1.0,-1.0,94
25764.0,214200.0,True,39.757089,-121.58086,617,217.0,834.0,-1.0,-1.0,108
49000.0,26288.0,False,39.756753,-121.585018,617,460.0,1077.0,-1.0,-1.0,124
71642.0,203185.0,False,39.751571,-121.58538,617,763.0,1380.0,-1.0,-1.0,128
107208.0,219942.0,False,39.736957,-121.633567,617,159.0,776.0,-1.0,-1.0,100
137700.0,295800.0,True,39.752463,-121.581013,617,193.0,810.0,-1.0,-1.0,107
41222.0,360000.0,False,39.768731,-121.607182,617,-1.0,-1.0,-1.0,-1.0,115
132600.0,367200.0,False,39.734373,-121.574574,617,235.0,852.0,-1.0,-1.0,65
127500.0,255000.0,True,39.759651,-121.637019,617,195.0,812.0,-1.0,-1.0,77
38266.0,83352.0,True,39.748911,-121.579963,617,-1.0,-1.0,-1.0,-1.0,102
49000.0,114360.0,True,39.766483,-121.629915,620,92.0,712.0,-1.0,-1.0,139
98505.0,335654.0,False,39.767888,-121.590998,621,276.0,897.0,-1.0,-1.0,139
52698.0,115929.0,True,39.773421,-121.605997,621,384.0,1005.0,-1.0,-1.0,120
91800.0,214200.0,True,39.765126,-121.590266,623,176.0,799.0,-1.0,-1.0,153
91221.0,193508.0,False,39.777324,-121.618243,623,307.0,930.0,-1.0,-1.0,99
63529.0,75084.0,True,39.753532,-121.584048,623,125.0,748.0,-1.0,-1.0,111
65094.0,115770.0,True,39.743783,-121.631501,624,195.0,819.0,-1.0,-1.0,111
78040.0,282886.0,True,39.770748,-121.616372,624,461.0,1085.0,-1.0,-1.0,114
81879.0,112596.0,True,39.764607,-121.637587,627,422.0,1049.0,-1.0,-1.0,96
114687.0,121976.0,True,39.769522,-121.594241,627,759.0,1386.0,-1.0,-1.0,133
100395.0,137075.0,True,39.767135,-121.581774,628,155.0,783.0,-1.0,-1.0,118
35700.0,168300.0,False,39.744379,-121.569837,628,194.0,822.0,-1.0,-1.0,61
20400.0,158100.0,False,39.727966,-121.654657,628,197.0,825.0,-1.0,-1.0,35
82022.0,184698.0,True,39.762893,-121.629187,628,-1.0,-1.0,-1.0,-1.0,117
83662.0,194979.0,True,39.77858,-121.616817,628,84.0,712.0,-1.0,-1.0,90
67257.0,157027.0,True,39.743383,-121.595775,629,462.0,1091.0,-1.0,-1.0,107
140000.0,285000.0,False,39.746444,-121.571661,629,174.0,803.0,-1.0,-1.0,57
51000.0,135100.0,True,39.737473,-121.5696,629,595.0,1224.0,-1.0,-1.0,82
20611.0,215000.0,False,39.771226,-121.606311,631,357.0,988.0,-1.0,-1.0,116
25764.0,325000.0,False,39.745765,-121.633837,631,335.0,966.0,-1.0,-1.0,95
83662.0,217201.0,False,39.769127,-121.632246,631,524.0,1155.0,-1.0,-1.0,113
69910.0,165947.0,True,39.742316,-121.637691,631,200.0,831.0,-1.0,-1.0,116
122400.0,299676.0,False,39.768244,-121.627687,634,255.0,889.0,-1.0,-1.0,139
30483.0,102000.0,False,39.775834,-121.603973,634,214.0,848.0,-1.0,-1.0,119
7102.0,65296.0,True,39.73363,-121.636521,634,185.0,819.0,-1.0,-1.0,63
66980.0,131795.0,True,39.753902,-121.599241,634,437.0,1071.0,-1.0,-1.0,125
64051.0,84888.0,False,39.756649,-121.597676,634,750.0,1384.0,-1.0,-1.0,131
54619.0,5152.0,False,39.764336,-121.594176,635,420.0,1055.0,-1.0,-1.0,133
112200.0,255000.0,False,39.761536,-121.597432,635,213.0,848.0,-1.0,-1.0,107
44196.0,88419.0,True,39.734647,-121.651532,635,163.0,798.0,-1.0,-1.0,65
30000.0,40000.0,False,39.78277,-121.588525,636,-1.0,-1.0,-1.0,-1.0,92
73612.0,145000.0,True,39.740229,-121.573639,636,583.0,1219.0,-1.0,-1.0,87
45078.0,62229.0,False,39.771412,-121.618361,637,336.0,973.0,-1.0,-1.0,123
122767.0,273927.0,True,39.774771,-121.574258,637,253.0,890.0,-1.0,-1.0,62
158100.0,409020.0,True,39.749344,-121.637541,638,159.0,797.0,-1.0,-1.0,83
97903.0,408000.0,False,39.730061,-121.646667,638,228.0,866.0,-1.0,-1.0,55
47821.0,140095.0,True,39.737788,-121.62911,638,532.0,1170.0,-1.0,-1.0,99
127500.0,257040.0,False,39.79028,-121.580855,641,205.0,846.0,-1.0,-1.0,98
183885.0,274500.0,True,39.727022,-121.617851,641,225.0,866.0,-1.0,-1.0,5
78476.0,348084.0,False,39.761743,-121.636112,642,309.0,951.0,-1.0,-1.0,94
91221.0,149304.0,True,39.764214,-121.588662,642,409.0,1051.0,-1.0,-1.0,151
71012.0,85000.0,False,39.742475,-121.591137,642,591.0,1233.0,-1.0,-1.0,111
112200.0,200940.0,False,39.761646,-121.588474,643,104.0,747.0,-1.0,-1.0,152
96900.0,153000.0,True,39.772053,-121.603384,644,200.0,844.0,-1.0,-1.0,110
117300.0,316200.0,False,39.733158,-121.652126,645,-1.0,-1.0,-1.0,-1.0,64
60337.0,237405.0,True,39.758809,-121.582467,645,294.0,939.0,-1.0,-1.0,112
107219.0,215512.0,False,39.778212,-121.591918,645,188.0,833.0,-1.0,-1.0,114
96498.0,134953.0,False,39.764116,-121.574106,645,559.0,1204.0,-1.0,-1.0,41
73612.0,159252.0,False,39.742039,-121.583161,648,364.0,1012.0,-1.0,-1.0,70
40000.0,60000.0,False,39.792105,-121.576961,648,-1.0,-1.0,-1.0,-1.0,93
112200.0,197880.0,True,39.762431,-121.608316,648,149.0,797.0,-1.0,-1.0,62
21261.0,65315.0,False,39.741536,-121.628138,649,160.0,809.0,-1.0,-1.0,105
88702.0,263617.0,True,39.758455,-121.587361,649,248.0,897.0,-1.0,-1.0,143
29370.0,198500.0,False,39.761135,-121.596261,649,132.0,781.0,-1.0,-1.0,118
44801.0,36842.0,True,39.754246,-121.603949,649,114.0,763.0,-1.0,-1.0,94
85371.0,97545.0,False,39.785198,-121.579099,649,216.0,865.0,-1.0,-1.0,94
49766.0,108536.0,False,39.756279,-121.606375,650,281.0,931.0,-1.0,-1.0,64
27540.0,321300.0,False,39.761511,-121.624128,651,197.0,848.0,-1.0,-1.0,77
38130.0,143720.0,True,39.738252,-121.648146,652,251.0,903.0,-1.0,-1.0,85
14712.0,12992.0,False,39.762343,-121.594287,652,598.0,1250.0,-1.0,-1.0,131
112200.0,264180.0,True,39.759318,-121.588638,652,167.0,819.0,-1.0,-1.0,141
131341.0,216658.0,False,39.764078,-121.636221,652,192.0,844.0,-1.0,-1.0,101
94818.0,230093.0,False,39.773628,-121.576599,652,431.0,1083.0,-1.0,-1.0,82
51908.0,226913.0,False,39.738208,-121.644614,655,396.0,1051.0,-1.0,-1.0,93
96036.0,205361.0,True,39.738208,-121.644614,656,241.0,897.0,-1.0,-1.0,93
117300.0,306000.0,False,39.770716,-121.589636,657,197.0,854.0,-1.0,-1.0,137
34680.0,175000.0,False,39.772016,-121.62239,657,580.0,1237.0,-1.0,-1.0,136
128118.0,176235.0,False,39.790759,-121.589836,658,337.0,995.0,-1.0,-1.0,42
110000.0,187000.0,False,39.767591,-121.62424,658,218.0,876.0,-1.0,-1.0,129
112200.0,153000.0,False,39.767226,-121.622832,659,200.0,859.0,-1.0,-1.0,121
11308.0,7831.0,True,39.737829,-121.584974,659,266.0,925.0,-1.0,-1.0,48
69933.0,103890.0,False,39.736313,-121.622271,662,228.0,890.0,-1.0,-1.0,37
69596.0,202125.0,False,39.760686,-121.580991,662,338.0,1000.0,-1.0,-1.0,113
75000.0,40000.0,False,39.781253,-121.601398,663,-1.0,-1.0,-1.0,-1.0,97
16167.0,40861.0,False,39.784284,-121.604679,663,234.0,897.0,-1.0,-1.0,58
58799.0,122618.0,True,39.764004,-121.608245,664,210.0,874.0,-1.0,-1.0,90
30916.0,150000.0,False,39.749899,-121.584663,664,104.0,768.0,-1.0,-1.0,113
30916.0,360000.0,False,39.776103,-121.62896,664,527.0,1191.0,-1.0,-1.0,72
103895.0,232394.0,True,39.735541,-121.649916,664,356.0,1020.0,-1.0,-1.0,71
117300.0,242760.0,True,39.777284,-121.618902,664,188.0,852.0,-1.0,-1.0,102
112200.0,321300.0,True,39.761788,-121.597434,664,273.0,937.0,-1.0,-1.0,106
28855.0,330000.0,False,39.740533,-121.600154,664,203.0,867.0,-1.0,-1.0,60
63297.0,295800.0,False,39.737294,-121.633123,664,257.0,921.0,-1.0,-1.0,103
15786.0,91798.0,True,39.764066,-121.582493,665,334.0,999.0,-1.0,-1.0,111
98306.0,207970.0,True,39.761993,-121.634409,665,-1.0,-1.0,-1.0,-1.0,106
153000.0,345780.0,False,39.731136,-121.567239,666,242.0,908.0,-1.0,-1.0,33
137700.0,367200.0,True,39.761242,-121.63639,666,293.0,959.0,-1.0,-1.0,92
125000.0,375000.0,False,39.7601,-121.638176,666,362.0,1028.0,-1.0,-1.0,76
122400.0,255000.0,True,39.73909,-121.631627,666,186.0,852.0,-1.0,-1.0,107
127500.0,249900.0,False,39.774817,-121.588626,666,259.0,925.0,-1.0,-1.0,134
22671.0,254000.0,False,39.764951,-121.574145,673,186.0,859.0,-1.0,-1.0,42
82022.0,107723.0,True,39.769309,-121.589614,676,221.0,897.0,-1.0,-1.0,143
135000.0,260000.0,True,39.75157,-121.573215,677,183.0,860.0,-1.0,-1.0,55
66986.0,175152.0,False,39.754675,-121.583462,677,605.0,1282.0,-1.0,-1.0,101
48777.0,116769.0,False,39.734819,-121.651123,677,317.0,994.0,-1.0,-1.0,66
45000.0,118500.0,True,39.771879,-121.624811,678,552.0,1230.0,-1.0,-1.0,122
102000.0,290496.0,True,39.748569,-121.623623,678,-1.0,-1.0,-1.0,-1.0,67
75000.0,200000.0,True,39.781003,-121.583701,678,716.0,1394.0,-1.0,-1.0,93
93267.0,23384.0,False,39.747026,-121.587247,679,321.0,1000.0,-1.0,-1.0,136
56680.0,214200.0,False,39.793294,-121.576385,680,157.0,837.0,-1.0,-1.0,86
29585.0,225000.0,True,39.755093,-121.595146,685,467.0,1152.0,-1.0,-1.0,146
130000.0,240000.0,False,39.760722,-121.631072,685,279.0,964.0,-1.0,-1.0,109
50680.0,126475.0,True,39.769399,-121.585727,685,189.0,874.0,-1.0,-1.0,136
61375.0,67194.0,True,39.772036,-121.60104,686,139.0,825.0,-1.0,-1.0,119
50821.0,123231.0,True,39.798311,-121.575621,686,321.0,1007.0,-1.0,-1.0,50
109208.0,67500.0,False,39.753856,-121.590233,686,-1.0,-1.0,-1.0,-1.0,155
28560.0,183600.0,False,39.769477,-121.617888,687,221.0,908.0,-1.0,-1.0,115
32640.0,315000.0,False,39.794511,-121.580136,687,405.0,1092.0,-1.0,-1.0,72
27056.0,33409.0,False,39.737349,-121.595576,690,213.0,903.0,-1.0,-1.0,58
8072.0,50899.0,False,39.769454,-121.591089,690,296.0,986.0,-1.0,-1.0,132
42464.0,24311.0,True,39.746895,-121.626918,690,-1.0,-1.0,-1.0,-1.0,85
81879.0,199947.0,False,39.75981,-121.593969,690,336.0,1026.0,-1.0,-1.0,134
41878.0,152944.0,False,39.76458,-121.600043,691,338.0,1029.0,-1.0,-1.0,111
26279.0,113000.0,False,39.748179,-121.584731,691,-1.0,-1.0,-1.0,-1.0,107
30916.0,180000.0,True,39.772593,-121.590937,691,294.0,985.0,-1.0,-1.0,125
50960.0,56626.0,False,39.760908,-121.62639,691,189.0,880.0,-1.0,-1.0,89
117300.0,326400.0,False,39.745138,-121.643128,692,244.0,936.0,-1.0,-1.0,77
125000.0,284000.0,True,39.773455,-121.588275,692,-1.0,-1.0,-1.0,-1.0,139
35354.0,46415.0,True,39.771807,-121.6063,692,308.0,1000.0,-1.0,-1.0,122
91137.0,155469.0,False,39.759551,-121.638173,693,400.0,1093.0,-1.0,-1.0,73
37740.0,113000.0,False,39.759752,-121.611139,694,591.0,1285.0,-1.0,-1.0,43
47303.0,190000.0,False,39.776286,-121.600395,697,233.0,930.0,-1.0,-1.0,135
12216.0,32643.0,True,39.754313,-121.598467,697,177.0,874.0,-1.0,-1.0,127
57164.0,190000.0,False,39.766608,-121.635557,697,282.0,979.0,-1.0,-1.0,102
120000.0,270000.0,False,39.767275,-121.627135,697,-1.0,-1.0,-1.0,-1.0,137
32977.0,130000.0,False,39.788906,-121.580529,697,380.0,1077.0,-1.0,-1.0,105
65164.0,39104.0,False,39.781756,-121.59076,697,275.0,972.0,-1.0,-1.0,81
110879.0,226649.0,False,39.731094,-121.56921,698,-1.0,-1.0,-1.0,-1.0,45
52193.0,218808.0,True,39.777433,-121.586377,699,313.0,1012.0,-1.0,-1.0,115
40000.0,380000.0,False,39.742745,-121.636323,699,503.0,1202.0,-1.0,-1.0,106
95208.0,114641.0,True,39.765429,-121.590266,699,218.0,917.0,-1.0,-1.0,155
112200.0,328100.0,False,39.767139,-121.63312,699,623.0,1322.0,-1.0,-1.0,126
25764.0,5152.0,False,39.758037,-121.595977,700,504.0,1204.0,-1.0,-1.0,144
25500.0,96000.0,False,39.745556,-121.592573,700,207.0,907.0,-1.0,-1.0,136
22119.0,35000.0,False,39.753766,-121.602705,700,-1.0,-1.0,-1.0,-1.0,93
120000.0,222000.0,False,39.762547,-121.592672,700,267.0,967.0,-1.0,-1.0,134
107174.0,186937.0,False,39.771805,-121.605726,700,287.0,987.0,-1.0,-1.0,119
46411.0,75390.0,False,39.749441,-121.596351,700,242.0,942.0,-1.0,-1.0,136
61351.0,16732.0,False,39.756584,-121.580572,700,162.0,862.0,-1.0,-1.0,101
44313.0,98900.0,False,39.731491,-121.637144,700,181.0,881.0,-1.0,-1.0,60
54945.0,160865.0,False,39.744828,-121.643259,701,385.0,1086.0,-1.0,-1.0,80
40000.0,90000.0,False,39.789394,-121.581092,701,658.0,1359.0,-1.0,-1.0,101
30600.0,182580.0,False,39.74732,-121.622871,701,250.0,951.0,-1.0,-1.0,64
76555.0,119024.0,True,39.741004,-121.600123,706,257.0,963.0,-1.0,-1.0,63
105000.0,162000.0,False,39.742578,-121.569793,706,181.0,887.0,-1.0,-1.0,75
41222.0,135000.0,False,39.791543,-121.591575,708,-1.0,-1.0,-1.0,-1.0,27
66929.0,90500.0,True,39.753421,-121.583583,708,637.0,1345.0,-1.0,-1.0,105
96900.0,153000.0,False,39.770949,-121.626336,708,96.0,804.0,-1.0,-1.0,119
65094.0,82852.0,True,39.742943,-121.591176,711,213.0,924.0,-1.0,-1.0,115
117300.0,392700.0,True,39.767478,-121.596562,712,182.0,894.0,-1.0,-1.0,127
87124.0,215922.0,True,39.760826,-121.637657,712,196.0,908.0,-1.0,-1.0,83
38892.0,76977.0,True,39.762593,-121.58646,712,-1.0,-1.0,-1.0,-1.0,134
62286.0,119619.0,False,39.788245,-121.573165,712,167.0,879.0,-1.0,-1.0,77
34808.0,38873.0,False,39.778337,-121.603191,712,160.0,872.0,-1.0,-1.0,106
48711.0,36881.0,False,39.785623,-121.58169,714,426.0,1140.0,-1.0,-1.0,94
39780.0,290000.0,False,39.783216,-121.599667,715,483.0,1198.0,-1.0,-1.0,88
132600.0,315180.0,False,39.733161,-121.652842,715,118.0,833.0,-1.0,-1.0,55
69334.0,313906.0,True,39.772813,-121.622709,719,225.0,944.0,-1.0,-1.0,130
90264.0,60000.0,True,39.731136,-121.65126,719,567.0,1286.0,-1.0,-1.0,61
51000.0,165240.0,False,39.774782,-121.627577,719,160.0,879.0,-1.0,-1.0,92
117941.0,35000.0,False,39.765932,-121.582413,720,310.0,1030.0,-1.0,-1.0,124
18049.0,32000.0,True,39.747258,-121.5825,720,-1.0,-1.0,-1.0,-1.0,85
36069.0,153000.0,False,39.784784,-121.587803,721,174.0,895.0,-1.0,-1.0,88
35362.0,215000.0,False,39.778021,-121.570362,721,252.0,973.0,-1.0,-1.0,51
122400.0,178500.0,False,39.742094,-121.594172,721,147.0,868.0,-1.0,-1.0,97
135000.0,339000.0,False,39.744749,-121.571348,722,252.0,974.0,-1.0,-1.0,61
145185.0,143294.0,True,39.741497,-121.627711,725,247.0,972.0,-1.0,-1.0,102
50680.0,117315.0,False,39.792804,-121.584485,725,158.0,883.0,-1.0,-1.0,80
30600.0,66500.0,False,39.786556,-121.571882,726,-1.0,-1.0,-1.0,-1.0,61
45900.0,150000.0,False,39.796901,-121.583305,727,510.0,1237.0,-1.0,-1.0,64
41222.0,165000.0,False,39.745434,-121.624015,727,233.0,960.0,-1.0,-1.0,81
19579.0,112200.0,False,39.780639,-121.589415,727,188.0,915.0,-1.0,-1.0,97
45000.0,97000.0,False,39.772764,-121.585321,729,-1.0,-1.0,-1.0,-1.0,130
40000.0,75000.0,False,39.77389,-121.61754,729,438.0,1167.0,-1.0,-1.0,114
47473.0,165637.0,False,39.79595,-121.578509,732,365.0,1097.0,-1.0,-1.0,66
66929.0,213806.0,False,39.767976,-121.633453,733,352.0,1085.0,-1.0,-1.0,116
24480.0,163200.0,False,39.777506,-121.586849,735,180.0,915.0,-1.0,-1.0,116
84936.0,204698.0,False,39.762834,-121.634904,736,455.0,1191.0,-1.0,-1.0,106
52651.0,190950.0,True,39.781169,-121.605835,739,283.0,1022.0,-1.0,-1.0,83
65642.0,96985.0,False,39.782757,-121.576892,739,64.0,803.0,-1.0,-1.0,94
131341.0,160906.0,False,39.764015,-121.570014,740,121.0,861.0,-1.0,-1.0,27
69334.0,313906.0,True,39.772813,-121.622709,742,350.0,1092.0,-1.0,-1.0,130
25500.0,204000.0,False,39.770943,-121.604565,743,173.0,916.0,-1.0,-1.0,105
96261.0,320300.0,False,39.734733,-121.58505,743,230.0,973.0,-1.0,-1.0,30
48313.0,58500.0,False,39.751978,-121.598237,743,-1.0,-1.0,-1.0,-1.0,123
59491.0,199391.0,False,39.75903,-121.588106,746,163.0,909.0,-1.0,-1.0,146
17638.0,20000.0,False,39.743449,-121.583189,747,617.0,1364.0,-1.0,-1.0,73
48249.0,18185.0,False,39.750325,-121.586227,747,-1.0,-1.0,-1.0,-1.0,131
55514.0,130000.0,False,39.773616,-121.608961,747,175.0,922.0,-1.0,-1.0,128
95000.0,160000.0,True,39.781146,-121.596525,747,281.0,1028.0,-1.0,-1.0,97
54681.0,49213.0,True,39.759682,-121.625941,747,136.0,883.0,-1.0,-1.0,70
40332.0,15012.0,True,39.772554,-121.578848,748,162.0,910.0,-1.0,-1.0,91
25764.0,214200.0,False,39.763335,-121.625201,748,211.0,959.0,-1.0,-1.0,91
21930.0,144000.0,False,39.765475,-121.58925,753,165.0,918.0,-1.0,-1.0,158
13200.0,15000.0,False,39.752942,-121.584713,753,-1.0,-1.0,-1.0,-1.0,120
20611.0,145000.0,True,39.780228,-121.584067,754,507.0,1261.0,-1.0,-1.0,105
28339.0,65000.0,False,39.745203,-121.639352,754,615.0,1369.0,-1.0,-1.0,98
84936.0,185600.0,False,39.735602,-121.576046,755,142.0,897.0,-1.0,-1.0,74
20400.0,170500.0,False,39.762558,-121.593415,755,378.0,1133.0,-1.0,-1.0,131
25596.0,124178.0,True,39.7343,-121.650405,755,673.0,1428.0,-1.0,-1.0,71
24217.0,325000.0,False,39.770996,-121.602701,756,279.0,1035.0,-1.0,-1.0,108
24500.0,124000.0,False,39.757662,-121.589368,757,-1.0,-1.0,-1.0,-1.0,149
56786.0,123534.0,False,39.776885,-121.580576,757,174.0,931.0,-1.0,-1.0,100
46893.0,112215.0,True,39.798794,-121.581778,760,231.0,991.0,-1.0,-1.0,54
132600.0,300900.0,True,39.747387,-121.572831,760,184.0,944.0,-1.0,-1.0,61
135000.0,395000.0,False,39.744372,-121.638568,760,281.0,1041.0,-1.0,-1.0,106
30401.0,127500.0,False,39.741619,-121.582198,761,-1.0,-1.0,-1.0,-1.0,69
80000.0,148000.0,True,39.744103,-121.570969,761,184.0,945.0,-1.0,-1.0,67
79124.0,207044.0,True,39.737169,-121.623817,761,234.0,995.0,-1.0,-1.0,57
156653.0,206714.0,False,39.764122,-121.624821,762,140.0,902.0,-1.0,-1.0,104
51506.0,70380.0,False,39.768609,-121.604399,762,-1.0,-1.0,-1.0,-1.0,109
100000.0,190000.0,False,39.772325,-121.614831,762,268.0,1030.0,-1.0,-1.0,116
115000.0,214000.0,True,39.742336,-121.632086,762,243.0,1005.0,-1.0,-1.0,105
80856.0,200000.0,False,39.739992,-121.595217,763,329.0,1092.0,-1.0,-1.0,74
53580.0,48008.0,False,39.774413,-121.601024,763,180.0,943.0,-1.0,-1.0,133
40000.0,22000.0,False,39.795016,-121.577273,763,441.0,1204.0,-1.0,-1.0,68
40800.0,341000.0,False,39.766021,-121.595511,763,344.0,1107.0,-1.0,-1.0,132
20400.0,232000.0,False,39.743709,-121.63011,764,-1.0,-1.0,-1.0,-1.0,117
123100.0,58898.0,True,39.731369,-121.581969,764,-1.0,-1.0,-1.0,-1.0,27
104992.0,352845.0,False,39.729248,-121.631387,764,293.0,1057.0,-1.0,-1.0,43
30600.0,10200.0,False,39.760596,-121.639338,764,-1.0,-1.0,-1.0,-1.0,77
51528.0,148900.0,False,39.738691,-121.648451,767,200.0,967.0,-1.0,-1.0,84
78003.0,133082.0,True,39.763959,-121.633558,767,175.0,942.0,-1.0,-1.0,123
58862.0,174202.0,True,39.790896,-121.595214,767,326.0,1093.0,-1.0,-1.0,25
28294.0,402278.0,False,39.761465,-121.625788,768,395.0,1163.0,-1.0,-1.0,87
97072.0,164552.0,False,39.755468,-121.581786,768,219.0,987.0,-1.0,-1.0,105
25532.0,130000.0,False,39.774982,-121.619281,770,572.0,1342.0,-1.0,-1.0,120
118962.0,210798.0,False,39.759153,-121.584904,770,148.0,918.0,-1.0,-1.0,121
45000.0,145000.0,True,39.785765,-121.576986,774,423.0,1197.0,-1.0,-1.0,94
128766.0,263443.0,False,39.761597,-121.59508,776,386.0,1162.0,-1.0,-1.0,129
110000.0,270000.0,True,39.760124,-121.570946,776,168.0,944.0,-1.0,-1.0,34
117941.0,426736.0,False,39.759903,-121.586727,776,124.0,900.0,-1.0,-1.0,134
60337.0,214956.0,True,39.746788,-121.632524,781,367.0,1148.0,-1.0,-1.0,93
86700.0,25500.0,False,39.74265,-121.626106,781,275.0,1056.0,-1.0,-1.0,92
49994.0,134580.0,False,39.780205,-121.597604,782,155.0,937.0,-1.0,-1.0,108
47339.0,119270.0,True,39.743716,-121.621428,782,629.0,1411.0,-1.0,-1.0,68
67257.0,32193.0,True,39.773755,-121.582171,783,420.0,1203.0,-1.0,-1.0,120
68146.0,521563.0,True,39.77349,-121.570946,784,391.0,1175.0,-1.0,-1.0,36
45000.0,30000.0,True,39.792665,-121.574646,784,543.0,1327.0,-1.0,-1.0,80
153000.0,504900.0,False,39.759675,-121.646659,788,164.0,952.0,-1.0,-1.0,24
61351.0,49465.0,False,39.788329,-121.582282,789,406.0,1195.0,-1.0,-1.0,104
72456.0,73159.0,True,39.747026,-121.586911,789,104.0,893.0,-1.0,-1.0,132
91005.0,157319.0,False,39.751884,-121.581732,789,365.0,1154.0,-1.0,-1.0,104
